antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'bureau_debt_moderate', 'burden_20_to_35pct'})",frozenset({'income_q1'}),0.07867820613690008,0.3718856543404144,0.04078153684762654,0.5183333333333333,1.3937976022566996,1.0,0.011522240676075449,1.3040436242067521,0.30666344482551255,0.09952,0.23315448851774526,0.3139974141984015,fpgrowth_segment,cluster_3_repayment_stress,7626,311,"{burden_20_to_35pct, bureau_debt_moderate} -> {income_q1}","{burden_20_to_35pct, bureau_debt_moderate} -> {income_q1}"
"frozenset({'bureau_debt_moderate', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.08628376606346709,0.3147128245476003,0.03632310516653554,0.4209726443768997,1.3376405775075988,1.0,0.00916849743609743,1.1835143345083439,0.27625099992953867,0.0996044588277598,0.15505881860280082,0.2681946555217832,fpgrowth_segment,cluster_3_repayment_stress,7626,277,"{bureau_debt_moderate, credit_large} -> {burden_20_to_35pct}","{bureau_debt_moderate, credit_large} -> {burden_20_to_35pct}"
"frozenset({'bureau_debt_moderate', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.07867820613690008,0.2966168371361133,0.03632310516653554,0.46166666666666667,1.556441202475685,1.0,0.012985824510665097,1.3065941105830712,0.38803885722037074,0.10715667311411992,0.23465137956748694,0.2920623342175066,fpgrowth_segment,cluster_3_repayment_stress,7626,277,"{burden_20_to_35pct, bureau_debt_moderate} -> {credit_large}","{burden_20_to_35pct, bureau_debt_moderate} -> {credit_large}"
"frozenset({'credit_file_established', 'previous_two_to_four'})",frozenset({'bureau_debt_moderate'}),0.1948596905323892,0.27838971938106477,0.07303960136375558,0.37483176312247646,1.3464281797324567,1.0,0.018792666797762626,1.154265744886693,0.31956444189732114,0.1825032765399738,0.133648378261313,0.3185981707746155,fpgrowth_segment,cluster_3_repayment_stress,7626,557,"{credit_file_established, previous_two_to_four} -> {bureau_debt_moderate}","{credit_file_established, previous_two_to_four} -> {bureau_debt_moderate}"
"frozenset({'bureau_debt_moderate', 'previous_two_to_four'})",frozenset({'credit_file_established'}),0.12863886703383162,0.4134539732494099,0.07303960136375558,0.5677879714576963,1.3732797558948278,1.0,0.01985335067431536,1.357079368496059,0.31194442980980835,0.15571708135308918,0.26312342283397994,0.3722225616882519,fpgrowth_segment,cluster_3_repayment_stress,7626,557,"{bureau_debt_moderate, previous_two_to_four} -> {credit_file_established}","{bureau_debt_moderate, previous_two_to_four} -> {credit_file_established}"
"frozenset({'burden_under_20pct', 'bureau_debt_moderate'})",frozenset({'leverage_under_3x'}),0.1875163912929452,0.4375819564647259,0.11670600576973511,0.6223776223776223,1.4223109823948898,1.0,0.03465221639856306,1.4893663004730404,0.3654459927027948,0.22955893732267216,0.32857350157420084,0.44454212254631786,fpgrowth_segment,cluster_3_repayment_stress,7626,890,"{burden_under_20pct, bureau_debt_moderate} -> {leverage_under_3x}","{burden_under_20pct, bureau_debt_moderate} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'bureau_debt_moderate'})",frozenset({'burden_under_20pct'}),0.12536060844479413,0.6230002622606872,0.11670600576973511,0.9309623430962343,1.494320948947986,1.0,0.03860631383146905,5.460784079981559,0.3782126914071053,0.18476230018683826,0.816876114244133,0.559145663234078,fpgrowth_segment,cluster_3_repayment_stress,7626,890,"{bureau_debt_moderate, leverage_under_3x} -> {burden_under_20pct}","{bureau_debt_moderate, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'leverage_under_3x', 'credit_file_established'})",frozenset({'bureau_debt_moderate'}),0.18436926304746917,0.27838971938106477,0.06949908208759507,0.3769559032716928,1.3540582752472583,1.0,0.01817257468531642,1.1582009755139533,0.3205854516774861,0.1767255751917306,0.13659198952388324,0.3133013148011785,fpgrowth_segment,cluster_3_repayment_stress,7626,530,"{credit_file_established, leverage_under_3x} -> {bureau_debt_moderate}","{credit_file_established, leverage_under_3x} -> {bureau_debt_moderate}"
"frozenset({'leverage_under_3x', 'bureau_debt_moderate'})",frozenset({'credit_file_established'}),0.12536060844479413,0.4134539732494099,0.06949908208759507,0.5543933054393305,1.3408827615858974,1.0,0.01766824043713141,1.3162863886703382,0.2906599530423467,0.1480860575579771,0.24028690974297665,0.36124359214243723,fpgrowth_segment,cluster_3_repayment_stress,7626,530,"{bureau_debt_moderate, leverage_under_3x} -> {credit_file_established}","{bureau_debt_moderate, leverage_under_3x} -> {credit_file_established}"
"frozenset({'credit_file_established', 'previous_outcome_mixed'})",frozenset({'bureau_debt_moderate'}),0.14122738001573565,0.27838971938106477,0.052976658798846055,0.3751160631383473,1.347449410029692,1.0,0.013660408107342412,1.15479089483892,0.3002623785053723,0.14449213161659513,0.13404235825786595,0.2827064065102947,fpgrowth_segment,cluster_3_repayment_stress,7626,404,"{credit_file_established, previous_outcome_mixed} -> {bureau_debt_moderate}","{credit_file_established, previous_outcome_mixed} -> {bureau_debt_moderate}"
"frozenset({'bureau_debt_moderate', 'previous_outcome_mixed'})",frozenset({'credit_file_established'}),0.09480723839496459,0.4134539732494099,0.052976658798846055,0.5587828492392808,1.351499526894626,1.0,0.013778229391643936,1.3293817471494567,0.2873212679807747,0.11635944700460829,0.24777062559775437,0.3434573935381307,fpgrowth_segment,cluster_3_repayment_stress,7626,404,"{bureau_debt_moderate, previous_outcome_mixed} -> {credit_file_established}","{bureau_debt_moderate, previous_outcome_mixed} -> {credit_file_established}"
"frozenset({'bureau_debt_moderate', 'previous_outcome_mixed'})",frozenset({'previous_deep'}),0.09480723839496459,0.36690270128507735,0.04419092578022554,0.4661134163208852,1.2704006121740783,1.0,0.009405893911734735,1.18582732375878,0.2351396696314466,0.10584170854271358,0.1567068999302135,0.293278295008191,fpgrowth_segment,cluster_3_repayment_stress,7626,337,"{bureau_debt_moderate, previous_outcome_mixed} -> {previous_deep}","{bureau_debt_moderate, previous_outcome_mixed} -> {previous_deep}"
"frozenset({'bureau_debt_moderate', 'previous_deep'})",frozenset({'previous_outcome_mixed'}),0.1045108838185156,0.3322842905848413,0.04419092578022554,0.4228356336260979,1.2725116582607034,1.0,0.009463600892195313,1.1568900443562642,0.23914593592607544,0.11255845023380094,0.13561361783829978,0.2779134758501445,fpgrowth_segment,cluster_3_repayment_stress,7626,337,"{bureau_debt_moderate, previous_deep} -> {previous_outcome_mixed}","{bureau_debt_moderate, previous_deep} -> {previous_outcome_mixed}"
"frozenset({'bureau_debt_moderate', 'previous_outcome_mixed'})",frozenset({'external_score_weak'}),0.09480723839496459,0.36296879097823237,0.04183057959611854,0.44121715076071927,1.2155787542273284,1.0,0.007418510899913196,1.1400335745612324,0.19592135898389562,0.10056746532156369,0.12283285131767088,0.2782314077503018,fpgrowth_segment,cluster_3_repayment_stress,7626,319,"{bureau_debt_moderate, previous_outcome_mixed} -> {external_score_weak}","{bureau_debt_moderate, previous_outcome_mixed} -> {external_score_weak}"
"frozenset({'credit_small', 'bureau_debt_moderate'})",frozenset({'burden_under_20pct'}),0.08484133228429058,0.6230002622606872,0.07317073170731707,0.8624420401854713,1.3843365603987379,1.0,0.020314559443657933,2.74066101480152,0.3033706855333024,0.11528925619834708,0.635124521201532,0.48994549914977625,fpgrowth_segment,cluster_3_repayment_stress,7626,558,"{bureau_debt_moderate, credit_small} -> {burden_under_20pct}","{bureau_debt_moderate, credit_small} -> {burden_under_20pct}"
