antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'external_score_strong', 'income_q3'})",frozenset({'credit_large'}),0.08701912955607641,0.3220389889264712,0.037470351293315184,0.43059901293506664,1.3371021141585504,1.0,0.009446798793814732,1.1906565434109715,0.27614375292616933,0.10083849524097296,0.16012723775471135,0.2734762375183666,apriori,Portfolio-wide,356255,13349,"{external_score_strong, income_q3} -> {credit_large}","{external_score_strong, income_q3} -> {credit_large}"
"frozenset({'external_score_strong', 'credit_large'})",frozenset({'income_q4'}),0.1284838107535333,0.23744228151183844,0.05428695737603683,0.4225198260983549,1.779463301178265,1.0,0.0237794682133826,1.320491599453661,0.5026100609342459,0.17419813912432558,0.24270627665201416,0.3255760260649004,apriori,Portfolio-wide,356255,19340,"{credit_large, external_score_strong} -> {income_q4}","{credit_large, external_score_strong} -> {income_q4}"
"frozenset({'external_score_strong', 'income_q4'})",frozenset({'credit_large'}),0.08959593549564217,0.3220389889264712,0.05428695737603683,0.6059087064131082,1.8814762412244777,1.0,0.025433572897098893,1.7203146126445639,0.5146093640835755,0.15191623398556248,0.41871097725389655,0.3872406651792199,apriori,Portfolio-wide,356255,19340,"{external_score_strong, income_q4} -> {credit_large}","{external_score_strong, income_q4} -> {credit_large}"
"frozenset({'credit_large', 'income_q4'})",frozenset({'external_score_strong'}),0.12748171955481327,0.33316585030385537,0.05428695737603683,0.4258411132640479,1.2781655529090705,1.0,0.01181440188235984,1.1614104825356688,0.2494259894326831,0.13359305923961098,0.1389779797606672,0.29439192791231245,apriori,Portfolio-wide,356255,19340,"{credit_large, income_q4} -> {external_score_strong}","{credit_large, income_q4} -> {external_score_strong}"
"frozenset({'external_score_strong', 'credit_large'})",frozenset({'leverage_3_to_6x'}),0.1284838107535333,0.3596637240179085,0.06155703077851539,0.47910340156861025,1.332087084614501,1.0,0.0153460649268874,1.22929632850431,0.2860512889255727,0.1443000493502221,0.18652648933174318,0.3251275132277228,apriori,Portfolio-wide,356255,21930,"{credit_large, external_score_strong} -> {leverage_3_to_6x}","{credit_large, external_score_strong} -> {leverage_3_to_6x}"
"frozenset({'external_score_strong', 'leverage_3_to_6x'})",frozenset({'credit_large'}),0.12295967775890865,0.3220389889264712,0.06155703077851539,0.500627782216642,1.5545564339445452,1.0,0.021959220474311737,1.3576266098320424,0.4067426324919693,0.1605382019428563,0.2634204480393073,0.3458877701962507,apriori,Portfolio-wide,356255,21930,"{external_score_strong, leverage_3_to_6x} -> {credit_large}","{external_score_strong, leverage_3_to_6x} -> {credit_large}"
"frozenset({'external_score_strong', 'credit_large'})",frozenset({'leverage_over_6x'}),0.1284838107535333,0.16586995270241822,0.053447670909881964,0.4159875909378891,2.507914086671253,1.0,0.03213606729716694,1.4282745269696324,0.6899037165787112,0.22186101789709164,0.2998544879731921,0.3691069749179393,apriori,Portfolio-wide,356255,19041,"{credit_large, external_score_strong} -> {leverage_over_6x}","{credit_large, external_score_strong} -> {leverage_over_6x}"
"frozenset({'external_score_strong', 'leverage_over_6x'})",frozenset({'credit_large'}),0.06403559248291252,0.3220389889264712,0.053447670909881964,0.8346556787796432,2.591784558639929,1.0,0.032825713451377275,4.100298129803927,0.6561846328879832,0.16068354430379744,0.7561152949510481,0.5003110692901075,apriori,Portfolio-wide,356255,19041,"{external_score_strong, leverage_over_6x} -> {credit_large}","{external_score_strong, leverage_over_6x} -> {credit_large}"
"frozenset({'credit_large', 'leverage_over_6x'})",frozenset({'external_score_strong'}),0.13222270564623653,0.33316585030385537,0.053447670909881964,0.40422460460672965,1.2132834269720831,1.0,0.009395580753777194,1.1192710455187036,0.20257533342909453,0.12974597290741094,0.10656136062505726,0.28232411101835825,apriori,Portfolio-wide,356255,19041,"{credit_large, leverage_over_6x} -> {external_score_strong}","{credit_large, leverage_over_6x} -> {external_score_strong}"
"frozenset({'external_score_strong', 'previous_approval_high'})",frozenset({'credit_large'}),0.1896983901980323,0.3220389889264712,0.07374212291757308,0.38873351977626847,1.2071007956897577,1.0,0.012651845137219543,1.1091087651745377,0.21173445216256592,0.16836283469411298,0.09837517166981134,0.3088592987626897,apriori,Portfolio-wide,356255,26271,"{external_score_strong, previous_approval_high} -> {credit_large}","{external_score_strong, previous_approval_high} -> {credit_large}"
"frozenset({'previous_approval_high', 'credit_large'})",frozenset({'external_score_strong'}),0.17516947130566587,0.33316585030385537,0.07374212291757308,0.4209758833426809,1.263562525867344,1.0,0.015381637062744112,1.151651771511261,0.2528844917940073,0.16968080296591012,0.13168196781589211,0.32115673148025764,apriori,Portfolio-wide,356255,26271,"{credit_large, previous_approval_high} -> {external_score_strong}","{credit_large, previous_approval_high} -> {external_score_strong}"
